date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
07/06/2018 23:30,3.35,4.43,0.00,60.32,100.00,Weekday,Thursday,Light_Load
25/05/2018 03:30,3.49,4.00,0.00,65.74,100.00,Weekday,Friday,Light_Load
19/04/2018 06:30,2.99,3.67,0.00,63.16,100.00,Weekday,Thursday,Light_Load
12/11/2018 22:30,4.97,8.68,0.00,49.69,100.00,Weekday,Monday,Maximum_Load
15/01/2018 08:30,84.92,69.70,0.00,77.30,100.00,Weekday,Monday,Light_Load
19/01/2018 16:45,95.26,32.15,0.00,94.75,100.00,Weekday,Friday,Medium_Load
07/05/2018 02:15,3.10,4.36,0.00,57.95,100.00,Weekday,Monday,Light_Load
29/07/2018 04:45,2.70,4.75,0.00,49.42,100.00,Weekend,Sunday,Light_Load
05/01/2018 11:15,129.85,63.86,0.00,89.74,100.00,Weekday,Friday,Maximum_Load
30/10/2018 05:00,2.95,4.03,0.00,59.07,100.00,Weekday,Tuesday,Light_Load
09/01/2018 19:00,114.80,40.25,0.00,94.37,100.00,Weekday,Tuesday,Maximum_Load
26/12/2018 13:00,6.41,0.00,21.10,100.00,29.07,Weekday,Wednesday,Medium_Load
06/07/2018 09:30,106.52,42.95,0.00,92.74,100.00,Weekday,Friday,Medium_Load
02/03/2018 01:00,3.28,2.59,0.00,78.48,100.00,Weekday,Friday,Light_Load
27/09/2018 05:00,3.17,6.48,0.00,43.94,100.00,Weekday,Thursday,Light_Load
15/09/2018 09:45,35.14,8.39,0.00,97.27,100.00,Weekend,Saturday,Medium_Load
27/03/2018 09:30,65.92,27.18,0.00,92.45,100.00,Weekday,Tuesday,Medium_Load
11/02/2018 12:45,4.21,0.00,17.78,100.00,23.04,Weekend,Sunday,Light_Load
12/12/2018 03:00,4.21,3.64,0.04,75.65,100.00,Weekday,Wednesday,Light_Load
04/08/2018 17:30,2.74,0.00,17.32,100.00,15.63,Weekend,Saturday,Light_Load
13/01/2018 11:30,95.33,47.27,0.00,89.59,100.00,Weekend,Saturday,Maximum_Load
12/06/2018 17:30,82.62,20.77,0.58,96.98,100.00,Weekday,Tuesday,Medium_Load
15/06/2018 23:30,3.42,4.25,0.00,62.69,100.00,Weekday,Friday,Light_Load
31/01/2018 18:15,59.69,19.98,0.00,94.83,100.00,Weekday,Wednesday,Maximum_Load
23/09/2018 22:00,2.81,0.04,10.69,99.99,25.42,Weekend,Sunday,Light_Load
23/08/2018 23:00,3.38,5.76,0.00,50.61,100.00,Weekday,Thursday,Medium_Load
19/03/2018 03:00,3.10,3.71,0.00,64.12,100.00,Weekday,Monday,Light_Load
22/01/2018 10:00,82.48,34.16,0.00,92.39,100.00,Weekday,Monday,Medium_Load
18/02/2018 23:00,3.24,4.64,0.00,57.25,100.00,Weekend,Sunday,Light_Load
25/04/2018 01:45,3.60,3.31,0.00,73.61,100.00,Weekday,Wednesday,Light_Load
24/02/2018 10:45,88.60,12.64,0.00,99.00,100.00,Weekend,Saturday,Maximum_Load
02/07/2018 22:00,3.82,0.00,22.64,100.00,16.64,Weekday,Monday,Medium_Load
12/11/2018 20:30,111.35,42.23,0.00,93.50,100.00,Weekday,Monday,Medium_Load
08/11/2018 05:45,3.13,5.29,0.00,50.92,100.00,Weekday,Thursday,Light_Load
22/01/2018 14:00,67.75,32.11,0.00,90.36,100.00,Weekday,Monday,Medium_Load
18/08/2018 22:30,2.59,4.57,0.00,49.31,100.00,Weekend,Saturday,Medium_Load
16/08/2018 13:00,4.61,0.00,13.90,100.00,31.48,Weekday,Thursday,Medium_Load
19/12/2018 23:45,3.96,2.34,0.58,86.09,98.94,Weekday,Wednesday,Light_Load
28/09/2018 22:15,3.24,6.19,0.18,46.37,99.85,Weekday,Friday,Medium_Load
29/06/2018 08:30,49.28,50.94,0.00,69.53,100.00,Weekday,Friday,Light_Load
08/03/2018 16:00,69.88,34.02,0.00,89.91,100.00,Weekday,Thursday,Maximum_Load
08/12/2018 01:00,4.00,3.78,0.00,72.68,100.00,Weekend,Saturday,Light_Load
03/11/2018 10:15,92.41,31.28,0.00,94.72,100.00,Weekend,Saturday,Maximum_Load
04/10/2018 05:15,3.02,6.44,0.00,42.46,100.00,Weekday,Thursday,Light_Load
01/01/2018 15:30,4.10,0.00,21.35,100.00,18.86,Weekday,Monday,Light_Load
16/12/2018 03:45,3.38,2.77,0.00,77.34,100.00,Weekend,Sunday,Light_Load
03/08/2018 07:00,2.81,6.23,0.00,41.12,100.00,Weekday,Friday,Light_Load
13/01/2018 09:15,100.58,29.88,0.00,95.86,100.00,Weekend,Saturday,Medium_Load
29/05/2018 21:30,3.82,0.00,20.59,100.00,18.24,Weekday,Tuesday,Medium_Load
19/02/2018 09:15,62.10,18.94,0.00,95.65,100.00,Weekday,Monday,Medium_Load
16/11/2018 23:15,3.92,6.19,0.00,53.50,100.00,Weekday,Friday,Light_Load
26/08/2018 04:30,2.63,4.46,0.00,50.79,100.00,Weekend,Sunday,Light_Load
22/03/2018 11:30,64.91,40.57,0.00,84.80,100.00,Weekday,Thursday,Maximum_Load
09/07/2018 18:15,32.87,12.35,2.12,93.61,99.79,Weekday,Monday,Medium_Load
25/05/2018 23:00,3.64,4.79,0.00,60.50,100.00,Weekday,Friday,Medium_Load
08/05/2018 10:45,140.04,63.25,0.00,91.14,100.00,Weekday,Tuesday,Maximum_Load
02/09/2018 08:30,50.18,46.58,0.00,73.29,100.00,Weekend,Sunday,Light_Load
21/04/2018 08:15,28.98,23.04,0.00,78.28,100.00,Weekend,Saturday,Light_Load
21/03/2018 17:30,59.76,18.18,0.00,95.67,100.00,Weekday,Wednesday,Medium_Load
15/11/2018 01:30,3.56,4.75,0.00,59.97,100.00,Weekday,Thursday,Light_Load
09/07/2018 12:45,5.44,0.00,19.08,100.00,27.42,Weekday,Monday,Medium_Load
23/10/2018 08:15,37.33,29.02,0.00,78.95,100.00,Weekday,Tuesday,Light_Load
27/02/2018 08:00,6.88,4.07,0.00,86.07,100.00,Weekday,Tuesday,Light_Load
24/04/2018 04:30,3.60,3.64,0.00,70.32,100.00,Weekday,Tuesday,Light_Load
23/04/2018 15:15,59.72,18.04,0.00,95.73,100.00,Weekday,Monday,Maximum_Load
26/09/2018 20:15,2.66,0.00,11.74,100.00,22.10,Weekday,Wednesday,Light_Load
18/08/2018 00:15,2.92,4.25,0.00,56.63,100.00,Weekend,Saturday,Light_Load
20/08/2018 02:45,2.74,4.97,0.00,48.28,100.00,Weekday,Monday,Light_Load
20/02/2018 11:15,106.45,44.46,0.00,92.28,100.00,Weekday,Tuesday,Maximum_Load
18/12/2018 13:15,52.45,23.04,3.82,91.56,99.74,Weekday,Tuesday,Medium_Load
19/09/2018 05:45,2.70,5.26,0.00,45.67,100.00,Weekday,Wednesday,Light_Load
15/08/2018 13:00,7.13,0.00,21.28,100.00,31.77,Weekday,Wednesday,Medium_Load
12/11/2018 18:30,96.34,39.85,0.00,92.41,100.00,Weekday,Monday,Maximum_Load
26/12/2018 10:45,62.21,28.98,0.00,90.65,100.00,Weekday,Wednesday,Maximum_Load
18/12/2018 18:00,15.95,0.00,9.40,100.00,86.15,Weekday,Tuesday,Maximum_Load
21/11/2018 23:45,3.71,3.20,0.04,75.72,99.99,Weekday,Wednesday,Light_Load
08/07/2018 11:45,78.26,37.94,0.00,89.98,100.00,Weekend,Sunday,Maximum_Load
01/08/2018 07:00,2.70,4.82,0.00,48.87,100.00,Weekday,Wednesday,Light_Load
30/11/2018 04:00,3.42,3.64,0.00,68.47,100.00,Weekday,Friday,Light_Load
16/08/2018 03:00,3.31,4.57,0.00,58.66,100.00,Weekday,Thursday,Light_Load
23/10/2018 08:30,81.86,65.52,0.00,78.07,100.00,Weekday,Tuesday,Light_Load
13/07/2018 08:30,39.06,37.98,0.00,71.69,100.00,Weekday,Friday,Light_Load
09/07/2018 11:45,50.69,36.72,0.00,80.98,100.00,Weekday,Monday,Maximum_Load
29/11/2018 18:15,43.99,20.52,0.00,90.63,100.00,Weekday,Thursday,Maximum_Load
22/12/2018 19:00,3.71,0.00,13.82,100.00,25.93,Weekend,Saturday,Light_Load
02/08/2018 10:30,3.74,0.00,22.32,100.00,16.53,Weekday,Thursday,Light_Load
05/06/2018 14:15,102.20,46.69,0.00,90.96,100.00,Weekday,Tuesday,Maximum_Load
26/10/2018 11:45,65.20,34.34,0.00,88.48,100.00,Weekday,Friday,Maximum_Load
05/06/2018 18:45,88.56,46.84,0.00,88.40,100.00,Weekday,Tuesday,Medium_Load
18/01/2018 12:45,7.74,0.00,25.02,100.00,29.55,Weekday,Thursday,Medium_Load
04/11/2018 23:00,3.42,5.65,0.00,51.78,100.00,Weekend,Sunday,Maximum_Load
14/06/2018 12:45,6.77,0.00,19.69,100.00,32.51,Weekday,Thursday,Medium_Load
02/10/2018 08:15,19.30,21.38,0.00,67.01,100.00,Weekday,Tuesday,Light_Load
28/01/2018 14:30,30.13,0.83,2.77,99.96,99.58,Weekend,Sunday,Medium_Load
17/06/2018 16:45,3.06,0.00,16.78,100.00,17.94,Weekend,Sunday,Light_Load
11/10/2018 11:45,99.47,50.65,0.00,89.11,100.00,Weekday,Thursday,Maximum_Load
05/01/2018 03:15,4.61,5.08,0.00,67.20,100.00,Weekday,Friday,Light_Load
18/12/2018 19:15,4.50,0.00,21.53,100.00,20.46,Weekday,Tuesday,Maximum_Load
22/01/2018 20:00,74.48,36.36,0.00,89.86,100.00,Weekday,Monday,Maximum_Load
14/01/2018 07:45,4.21,4.25,0.00,70.38,100.00,Weekend,Sunday,Light_Load
25/10/2018 21:15,8.89,0.25,15.73,99.96,49.20,Weekday,Thursday,Medium_Load
05/05/2018 21:15,3.28,0.00,17.10,100.00,18.84,Weekend,Saturday,Light_Load
25/08/2018 04:15,2.77,5.08,0.00,47.87,100.00,Weekend,Saturday,Light_Load
01/12/2018 23:00,3.42,2.92,0.00,76.05,100.00,Weekend,Saturday,Maximum_Load
18/04/2018 17:30,71.14,38.99,0.00,87.69,100.00,Weekday,Wednesday,Medium_Load
04/10/2018 20:45,53.14,30.89,0.00,86.45,100.00,Weekday,Thursday,Medium_Load
24/01/2018 17:00,72.97,28.33,0.00,93.22,100.00,Weekday,Wednesday,Medium_Load
26/10/2018 22:45,3.67,7.27,0.00,45.06,100.00,Weekday,Friday,Medium_Load
19/01/2018 07:45,82.48,39.89,0.00,90.02,100.00,Weekday,Friday,Light_Load
28/07/2018 13:15,35.93,16.42,7.70,90.95,97.78,Weekend,Saturday,Maximum_Load
03/05/2018 13:45,59.87,33.23,0.00,87.44,100.00,Weekday,Thursday,Maximum_Load
21/11/2018 11:30,96.26,40.79,0.00,92.07,100.00,Weekday,Wednesday,Maximum_Load
11/09/2018 13:45,122.94,69.26,0.00,87.13,100.00,Weekday,Tuesday,Maximum_Load
04/05/2018 04:00,3.35,3.53,0.00,68.84,100.00,Weekday,Friday,Light_Load
05/01/2018 18:30,68.54,45.68,0.00,83.21,100.00,Weekday,Friday,Maximum_Load
07/04/2018 09:15,69.05,9.72,0.79,99.02,99.99,Weekend,Saturday,Medium_Load
14/04/2018 15:15,38.59,1.55,0.40,99.92,99.99,Weekend,Saturday,Maximum_Load
03/12/2018 20:15,46.22,20.48,0.00,91.43,100.00,Weekday,Monday,Medium_Load
23/02/2018 08:30,62.53,51.59,0.00,77.14,100.00,Weekday,Friday,Light_Load
01/10/2018 07:15,2.81,4.32,0.00,54.53,100.00,Weekday,Monday,Light_Load
16/09/2018 06:30,2.77,5.26,0.00,46.60,100.00,Weekend,Sunday,Light_Load
22/09/2018 06:45,2.59,4.97,0.00,46.21,100.00,Weekend,Saturday,Light_Load
21/11/2018 14:30,85.14,25.88,0.00,95.68,100.00,Weekday,Wednesday,Medium_Load
12/09/2018 16:15,53.75,29.88,0.00,87.40,100.00,Weekday,Wednesday,Maximum_Load
17/04/2018 13:15,64.19,20.16,4.90,95.41,99.71,Weekday,Tuesday,Maximum_Load
27/03/2018 16:00,42.55,7.16,0.29,98.61,100.00,Weekday,Tuesday,Maximum_Load
24/09/2018 16:45,2.88,0.00,10.40,100.00,26.69,Weekday,Monday,Light_Load
07/11/2018 10:45,70.52,40.07,0.00,86.94,100.00,Weekday,Wednesday,Maximum_Load
18/03/2018 07:15,3.53,4.18,0.00,64.52,100.00,Weekend,Sunday,Light_Load
01/09/2018 06:30,3.06,5.87,0.00,46.23,100.00,Weekend,Saturday,Light_Load
07/01/2018 18:00,3.49,0.00,17.35,100.00,19.72,Weekend,Sunday,Light_Load
12/10/2018 18:15,50.94,39.17,0.00,79.27,100.00,Weekday,Friday,Medium_Load
24/03/2018 23:15,4.00,4.39,0.00,67.35,100.00,Weekend,Saturday,Light_Load
12/08/2018 00:30,2.74,5.11,0.00,47.26,100.00,Weekend,Sunday,Light_Load
15/09/2018 06:15,2.70,5.29,0.00,45.46,100.00,Weekend,Saturday,Light_Load
13/06/2018 20:00,3.20,0.00,17.89,100.00,17.61,Weekday,Wednesday,Medium_Load
16/11/2018 00:15,4.79,6.62,0.00,58.62,100.00,Weekday,Friday,Light_Load
05/09/2018 05:15,2.52,4.93,0.00,45.51,100.00,Weekday,Wednesday,Light_Load
10/12/2018 11:45,62.42,21.35,0.00,94.62,100.00,Weekday,Monday,Maximum_Load
30/09/2018 23:30,2.52,4.39,0.00,49.78,100.00,Weekend,Sunday,Light_Load
14/09/2018 20:15,3.67,0.00,12.96,100.00,27.25,Weekday,Friday,Medium_Load
25/10/2018 08:15,36.58,32.54,0.00,74.72,100.00,Weekday,Thursday,Light_Load
23/01/2018 05:30,39.96,29.74,0.00,80.22,100.00,Weekday,Tuesday,Light_Load
16/01/2018 20:15,100.98,55.19,0.00,87.75,100.00,Weekday,Tuesday,Medium_Load
08/08/2018 04:30,3.17,5.98,0.00,46.84,100.00,Weekday,Wednesday,Light_Load
03/06/2018 04:00,2.95,5.94,0.00,44.48,100.00,Weekend,Sunday,Light_Load
27/09/2018 23:15,3.31,6.62,0.00,44.72,100.00,Weekday,Thursday,Light_Load
16/03/2018 02:30,3.20,4.82,0.00,55.31,100.00,Weekday,Friday,Light_Load
13/02/2018 10:45,59.80,14.11,0.00,97.33,100.00,Weekday,Tuesday,Maximum_Load
16/01/2018 11:00,83.38,36.65,0.00,91.55,100.00,Weekday,Tuesday,Maximum_Load
25/02/2018 00:45,34.74,27.94,0.00,77.92,100.00,Weekend,Sunday,Light_Load
07/10/2018 06:00,2.56,4.93,0.00,46.08,100.00,Weekend,Sunday,Light_Load
21/01/2018 10:00,5.18,0.00,25.85,100.00,19.65,Weekend,Sunday,Light_Load
14/08/2018 21:30,4.00,0.00,15.01,100.00,25.75,Weekday,Tuesday,Medium_Load
03/06/2018 09:15,2.95,0.00,17.03,100.00,17.07,Weekend,Sunday,Light_Load
04/03/2018 12:15,3.28,0.00,13.64,100.00,23.38,Weekend,Sunday,Light_Load
27/06/2018 08:00,3.85,4.07,0.00,68.72,100.00,Weekday,Wednesday,Light_Load
03/11/2018 16:00,30.20,0.50,1.33,99.99,99.90,Weekend,Saturday,Medium_Load
07/11/2018 19:15,61.85,37.62,0.00,85.44,100.00,Weekday,Wednesday,Maximum_Load
25/06/2018 23:30,3.13,3.42,0.00,67.51,100.00,Weekday,Monday,Light_Load
27/02/2018 10:45,68.11,28.51,0.00,92.24,100.00,Weekday,Tuesday,Maximum_Load
22/03/2018 12:30,7.31,0.00,26.71,100.00,26.40,Weekday,Thursday,Medium_Load
07/03/2018 05:45,3.17,3.17,0.00,70.71,100.00,Weekday,Wednesday,Light_Load
16/09/2018 19:00,2.84,0.00,11.59,100.00,23.80,Weekend,Sunday,Light_Load
07/11/2018 02:30,2.95,4.50,0.00,54.83,100.00,Weekday,Wednesday,Light_Load
21/02/2018 22:15,51.77,14.04,0.50,96.51,100.00,Weekday,Wednesday,Maximum_Load
15/04/2018 05:15,3.46,4.28,0.00,62.87,100.00,Weekend,Sunday,Light_Load
02/03/2018 04:30,3.92,3.89,0.00,70.98,100.00,Weekday,Friday,Light_Load
23/02/2018 17:30,60.19,20.81,0.00,94.51,100.00,Weekday,Friday,Maximum_Load
10/04/2018 13:15,40.00,14.47,4.21,94.04,99.45,Weekday,Tuesday,Maximum_Load
26/04/2018 21:30,5.47,0.00,26.46,100.00,20.24,Weekday,Thursday,Medium_Load
30/04/2018 17:00,53.50,28.37,0.00,88.35,100.00,Weekday,Monday,Maximum_Load
10/05/2018 05:00,3.06,3.64,0.00,64.35,100.00,Weekday,Thursday,Light_Load
16/09/2018 19:15,3.06,0.00,12.89,100.00,23.10,Weekend,Sunday,Light_Load
19/03/2018 20:45,33.70,1.26,5.04,99.93,98.90,Weekday,Monday,Medium_Load
21/02/2018 23:45,75.46,38.20,0.00,89.22,100.00,Weekday,Wednesday,Light_Load
11/12/2018 04:45,3.56,2.66,0.00,80.11,100.00,Weekday,Tuesday,Light_Load
22/06/2018 03:30,3.02,5.62,0.00,47.34,100.00,Weekday,Friday,Light_Load
23/01/2018 06:00,40.14,29.45,0.00,80.63,100.00,Weekday,Tuesday,Light_Load
18/09/2018 11:15,60.55,32.51,0.00,88.10,100.00,Weekday,Tuesday,Maximum_Load
12/05/2018 06:15,2.95,4.28,0.00,56.75,100.00,Weekend,Saturday,Light_Load
23/10/2018 03:30,3.06,5.90,0.00,46.04,100.00,Weekday,Tuesday,Light_Load
10/08/2018 13:45,105.70,49.82,0.00,90.46,100.00,Weekday,Friday,Maximum_Load
26/08/2018 08:00,4.61,7.70,0.00,51.37,100.00,Weekend,Sunday,Light_Load
26/08/2018 00:15,2.56,4.18,0.00,52.23,100.00,Weekend,Sunday,Light_Load
14/11/2018 12:15,6.19,0.00,16.96,100.00,34.29,Weekday,Wednesday,Medium_Load
28/03/2018 05:45,3.02,3.20,0.00,68.64,100.00,Weekday,Wednesday,Light_Load
16/11/2018 17:00,57.24,29.59,0.00,88.83,100.00,Weekday,Friday,Medium_Load
15/07/2018 19:45,44.50,10.80,0.32,97.18,100.00,Weekend,Sunday,Medium_Load
01/10/2018 19:45,39.20,16.70,0.00,92.00,100.00,Weekday,Monday,Medium_Load
19/09/2018 18:15,4.00,0.00,6.73,100.00,51.09,Weekday,Wednesday,Medium_Load
03/04/2018 16:30,84.20,37.73,0.00,91.26,100.00,Weekday,Tuesday,Maximum_Load
07/04/2018 14:30,53.53,5.47,1.48,99.48,99.96,Weekend,Saturday,Maximum_Load
05/02/2018 23:00,42.19,30.67,0.00,80.89,100.00,Weekday,Monday,Maximum_Load
10/01/2018 16:15,105.12,31.86,0.00,95.70,100.00,Weekday,Wednesday,Medium_Load
27/05/2018 14:30,3.02,0.00,16.49,100.00,18.01,Weekend,Sunday,Light_Load
07/02/2018 09:30,61.02,16.78,0.00,96.42,100.00,Weekday,Wednesday,Medium_Load
29/06/2018 06:45,3.17,4.64,0.00,56.41,100.00,Weekday,Friday,Light_Load
17/10/2018 04:15,3.17,6.19,0.00,45.58,100.00,Weekday,Wednesday,Light_Load
06/06/2018 00:00,2.99,5.58,0.00,47.23,100.00,Weekday,Wednesday,Light_Load
27/02/2018 20:30,94.97,35.06,0.00,93.81,100.00,Weekday,Tuesday,Medium_Load
26/10/2018 23:15,3.64,6.66,0.00,47.96,100.00,Weekday,Friday,Light_Load
27/05/2018 10:45,3.42,0.00,17.28,100.00,19.42,Weekend,Sunday,Light_Load
10/08/2018 17:30,99.83,48.13,0.00,90.08,100.00,Weekday,Friday,Medium_Load
06/02/2018 00:15,70.31,38.27,0.00,87.83,100.00,Weekday,Tuesday,Light_Load
25/12/2018 09:15,3.49,0.00,14.11,100.00,24.01,Weekday,Tuesday,Light_Load
17/08/2018 19:15,67.61,39.82,0.00,86.17,100.00,Weekday,Friday,Medium_Load
22/07/2018 11:30,2.70,4.21,0.00,53.98,100.00,Weekend,Sunday,Light_Load
01/09/2018 16:45,26.32,0.58,1.84,99.98,99.76,Weekend,Saturday,Maximum_Load
09/06/2018 06:30,2.92,5.87,0.00,44.54,100.00,Weekend,Saturday,Light_Load
03/03/2018 07:45,3.85,3.89,0.00,70.34,100.00,Weekend,Saturday,Light_Load
02/05/2018 11:15,61.24,52.34,0.00,76.02,100.00,Weekday,Wednesday,Maximum_Load
26/11/2018 13:45,82.58,46.33,0.00,87.21,100.00,Weekday,Monday,Medium_Load
08/07/2018 15:45,44.14,11.27,0.00,96.89,100.00,Weekend,Sunday,Maximum_Load
13/12/2018 12:15,11.38,0.36,18.47,99.95,52.46,Weekday,Thursday,Medium_Load
07/08/2018 14:00,58.54,27.22,0.00,90.68,100.00,Weekday,Tuesday,Maximum_Load
10/03/2018 12:15,5.94,0.00,20.38,100.00,27.98,Weekend,Saturday,Medium_Load
16/07/2018 09:00,89.21,41.29,0.00,90.75,100.00,Weekday,Monday,Light_Load
25/02/2018 12:00,4.14,0.00,4.18,100.00,70.37,Weekend,Sunday,Light_Load
09/12/2018 18:30,3.31,0.00,9.25,100.00,33.69,Weekend,Sunday,Light_Load
27/07/2018 23:45,2.84,4.72,0.00,51.56,100.00,Weekday,Friday,Light_Load
18/03/2018 10:15,3.49,0.00,22.10,100.00,15.60,Weekend,Sunday,Light_Load
13/03/2018 05:00,3.67,4.54,0.00,62.87,100.00,Weekday,Tuesday,Light_Load
15/01/2018 14:45,70.09,26.60,0.00,93.49,100.00,Weekday,Monday,Medium_Load
25/06/2018 13:30,82.26,36.76,0.00,91.30,100.00,Weekday,Monday,Maximum_Load
11/09/2018 11:15,109.58,56.20,0.00,88.98,100.00,Weekday,Tuesday,Maximum_Load
22/05/2018 01:00,3.02,4.21,0.00,58.29,100.00,Weekday,Tuesday,Light_Load
19/04/2018 09:30,58.32,25.70,0.00,91.51,100.00,Weekday,Thursday,Medium_Load
22/11/2018 03:30,3.17,2.92,0.00,73.55,100.00,Weekday,Thursday,Light_Load
04/04/2018 13:00,5.44,0.00,26.57,100.00,20.06,Weekday,Wednesday,Medium_Load
09/11/2018 03:30,2.99,4.39,0.00,56.29,100.00,Weekday,Friday,Light_Load
19/04/2018 03:30,3.02,3.67,0.00,63.54,100.00,Weekday,Thursday,Light_Load
02/02/2018 05:00,6.37,5.36,0.00,76.52,100.00,Weekday,Friday,Light_Load
11/03/2018 02:30,3.13,3.35,0.00,68.27,100.00,Weekend,Sunday,Light_Load
26/12/2018 08:00,5.00,2.41,0.79,90.08,98.77,Weekday,Wednesday,Light_Load
30/03/2018 08:15,44.35,32.47,0.00,80.69,100.00,Weekday,Friday,Light_Load
22/05/2018 00:30,3.06,4.36,0.00,57.45,100.00,Weekday,Tuesday,Light_Load
27/10/2018 19:00,3.64,0.00,17.57,100.00,20.29,Weekend,Saturday,Medium_Load
29/07/2018 15:00,33.30,2.52,0.86,99.71,99.97,Weekend,Sunday,Maximum_Load
26/09/2018 11:00,2.59,0.00,12.02,100.00,21.06,Weekday,Wednesday,Light_Load
30/10/2018 17:00,46.30,18.11,0.00,93.13,100.00,Weekday,Tuesday,Maximum_Load
30/08/2018 22:45,2.88,5.69,0.00,45.16,100.00,Weekday,Thursday,Medium_Load
19/02/2018 01:00,3.28,5.00,0.00,54.85,100.00,Weekday,Monday,Light_Load
08/02/2018 01:30,5.04,6.16,0.00,63.32,100.00,Weekday,Thursday,Light_Load
05/03/2018 16:00,146.88,70.49,0.00,90.16,100.00,Weekday,Monday,Maximum_Load
25/07/2018 00:45,3.24,4.61,0.00,57.50,100.00,Weekday,Wednesday,Light_Load
12/08/2018 08:00,2.63,5.00,0.00,46.55,100.00,Weekend,Sunday,Light_Load
04/07/2018 12:15,8.10,1.66,15.55,97.96,46.20,Weekday,Wednesday,Medium_Load
03/11/2018 22:00,3.67,0.00,18.47,100.00,19.49,Weekend,Saturday,Medium_Load
08/10/2018 05:45,2.88,5.83,0.00,44.29,100.00,Weekday,Monday,Light_Load
16/10/2018 00:45,4.57,8.10,0.00,49.14,100.00,Weekday,Tuesday,Light_Load
14/06/2018 08:15,80.24,53.03,0.00,83.43,100.00,Weekday,Thursday,Light_Load
29/06/2018 15:45,45.11,15.84,0.00,94.35,100.00,Weekday,Friday,Maximum_Load
21/01/2018 18:00,4.97,0.00,26.89,100.00,18.17,Weekend,Sunday,Light_Load
08/09/2018 04:15,3.17,5.18,0.00,52.20,100.00,Weekend,Saturday,Light_Load
01/03/2018 11:00,86.62,19.87,0.83,97.47,100.00,Weekday,Thursday,Maximum_Load
27/08/2018 08:00,3.92,6.95,0.00,49.13,100.00,Weekday,Monday,Light_Load
04/07/2018 00:45,3.24,4.39,0.00,59.38,100.00,Weekday,Wednesday,Light_Load
19/03/2018 10:00,130.21,55.94,0.00,91.88,100.00,Weekday,Monday,Medium_Load
16/07/2018 13:30,71.35,55.48,0.00,78.94,100.00,Weekday,Monday,Maximum_Load
24/11/2018 02:15,3.60,3.24,0.04,74.33,99.99,Weekend,Saturday,Light_Load
16/08/2018 22:45,3.49,5.15,0.00,56.10,100.00,Weekday,Thursday,Medium_Load
30/12/2018 12:15,3.46,0.00,12.74,100.00,26.21,Weekend,Sunday,Light_Load
25/08/2018 10:15,4.61,0.00,18.00,100.00,24.81,Weekend,Saturday,Light_Load
16/07/2018 07:45,3.60,3.92,0.00,67.64,100.00,Weekday,Monday,Light_Load
13/06/2018 23:45,2.84,4.18,0.00,56.20,100.00,Weekday,Wednesday,Light_Load
09/07/2018 16:45,59.11,29.38,0.00,89.55,100.00,Weekday,Monday,Maximum_Load
03/02/2018 13:00,6.41,0.00,25.60,100.00,24.29,Weekend,Saturday,Medium_Load
17/05/2018 11:00,86.54,38.16,0.00,91.50,100.00,Weekday,Thursday,Maximum_Load
30/08/2018 03:30,2.66,4.90,0.00,47.71,100.00,Weekday,Thursday,Light_Load
26/09/2018 06:00,2.56,5.47,0.00,42.39,100.00,Weekday,Wednesday,Light_Load
03/01/2018 01:15,4.64,4.46,0.00,72.10,100.00,Weekday,Wednesday,Light_Load
12/11/2018 19:30,90.25,32.33,0.00,94.14,100.00,Weekday,Monday,Maximum_Load
28/10/2018 08:15,2.77,5.40,0.00,45.64,100.00,Weekend,Sunday,Light_Load
18/06/2018 09:15,86.11,38.38,0.00,91.34,100.00,Weekday,Monday,Medium_Load
30/04/2018 19:45,3.74,0.00,24.84,100.00,14.89,Weekday,Monday,Medium_Load
10/02/2018 09:15,5.58,0.00,26.28,100.00,20.77,Weekend,Saturday,Light_Load
08/06/2018 06:00,2.88,6.26,0.00,41.80,100.00,Weekday,Friday,Light_Load
01/02/2018 20:45,69.80,11.16,0.68,98.75,100.00,Weekday,Thursday,Medium_Load
28/09/2018 11:15,50.26,29.48,0.00,86.26,100.00,Weekday,Friday,Maximum_Load
25/07/2018 06:45,3.06,4.25,0.00,58.43,100.00,Weekday,Wednesday,Light_Load
06/05/2018 09:15,3.20,0.00,17.14,100.00,18.35,Weekend,Sunday,Light_Load
02/06/2018 20:15,3.67,0.00,17.39,100.00,20.65,Weekend,Saturday,Light_Load
06/10/2018 01:45,3.49,7.63,0.00,41.60,100.00,Weekend,Saturday,Light_Load
31/03/2018 18:45,3.38,0.00,19.19,100.00,17.35,Weekend,Saturday,Light_Load
16/10/2018 14:15,70.45,47.95,0.00,82.67,100.00,Weekday,Tuesday,Maximum_Load
10/11/2018 13:45,60.77,27.50,0.00,91.11,100.00,Weekend,Saturday,Medium_Load
25/03/2018 14:00,31.00,0.18,5.29,100.00,98.58,Weekend,Sunday,Maximum_Load
10/04/2018 13:00,5.44,0.00,26.10,100.00,20.40,Weekday,Tuesday,Medium_Load
01/05/2018 02:00,2.92,4.39,0.00,55.38,100.00,Weekday,Tuesday,Light_Load
13/04/2018 00:00,3.56,3.92,0.00,67.23,100.00,Weekday,Friday,Light_Load
