Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
18/1/2009,3.570,0.072,242.420,15.000,31.000,0.000,18.000
22/12/2007,0.560,0.000,247.270,2.400,0.000,0.000,0.000
4/6/2008,0.178,0.000,235.020,0.800,0.000,0.000,1.000
20/5/2010,0.382,0.094,242.650,1.600,0.000,0.000,1.000
20/8/2008,0.174,0.120,241.650,1.000,0.000,0.000,1.000
13/7/2010,0.368,0.232,243.240,1.800,0.000,0.000,1.000
19/8/2009,0.218,0.104,241.090,1.000,0.000,1.000,1.000
24/10/2009,3.210,0.104,240.450,13.200,0.000,1.000,18.000
22/5/2009,0.422,0.214,243.940,2.000,0.000,0.000,1.000
3/5/2008,0.638,0.164,243.190,2.600,0.000,1.000,0.000
8/12/2008,1.382,0.060,241.530,5.600,2.000,0.000,18.000
11/3/2010,1.834,0.188,241.670,7.600,0.000,2.000,18.000
4/12/2008,1.340,0.064,240.810,5.600,0.000,0.000,18.000
23/1/2009,3.014,0.072,236.480,13.200,28.000,1.000,17.000
6/1/2010,2.930,0.258,242.670,12.000,0.000,39.000,1.000
13/6/2010,3.790,0.154,238.870,15.800,0.000,38.000,18.000
7/5/2009,0.362,0.114,243.390,1.600,0.000,0.000,0.000
22/1/2010,1.712,0.046,241.120,7.000,0.000,0.000,19.000
12/1/2009,1.354,0.000,243.160,5.600,0.000,0.000,0.000
2/8/2008,0.144,0.000,243.150,0.600,0.000,0.000,0.000
26/7/2007,0.286,0.198,232.780,1.400,0.000,0.000,0.000
23/10/2008,0.656,0.060,244.280,2.600,0.000,0.000,0.000
21/9/2008,0.366,0.222,241.780,1.800,0.000,0.000,1.000
17/6/2009,1.180,0.000,238.180,4.800,0.000,0.000,18.000
13/4/2007,0.388,0.246,241.950,1.800,0.000,1.000,0.000
16/3/2010,1.804,0.110,239.550,7.400,0.000,1.000,1.000
15/10/2007,0.382,0.192,239.300,1.800,0.000,1.000,0.000
14/4/2007,0.382,0.236,239.980,1.800,0.000,1.000,0.000
9/6/2009,0.288,0.082,241.480,1.200,0.000,0.000,0.000
31/12/2007,2.472,0.078,234.130,10.400,0.000,0.000,17.000
13/9/2008,0.728,0.200,241.940,3.200,0.000,0.000,0.000
28/2/2007,1.352,0.096,239.940,5.600,0.000,2.000,18.000
18/6/2008,0.140,0.000,240.110,0.600,0.000,0.000,1.000
28/7/2007,2.474,0.362,234.970,10.600,0.000,0.000,17.000
26/11/2010,1.444,0.170,238.960,6.000,0.000,0.000,17.000
22/5/2008,0.390,0.356,238.850,2.200,0.000,1.000,1.000
23/9/2010,0.980,0.132,242.630,4.000,0.000,1.000,0.000
20/1/2008,1.934,0.088,240.030,8.200,0.000,0.000,0.000
11/3/2008,0.392,0.178,243.520,1.800,0.000,1.000,0.000
3/6/2010,1.776,0.174,238.490,7.400,1.000,1.000,18.000
11/1/2007,4.440,0.082,238.250,18.600,38.000,0.000,17.000
27/2/2007,0.224,0.000,246.390,1.000,0.000,0.000,0.000
7/11/2007,1.854,0.000,239.040,7.600,0.000,0.000,18.000
4/12/2007,2.154,0.000,238.650,9.000,0.000,0.000,18.000
8/2/2007,1.662,0.088,239.430,7.200,0.000,1.000,18.000
22/11/2008,0.528,0.000,239.420,2.200,0.000,0.000,0.000
10/8/2009,0.260,0.154,242.040,1.200,0.000,0.000,0.000
25/11/2007,0.462,0.000,241.880,2.200,0.000,0.000,0.000
24/4/2007,0.278,0.094,237.520,1.200,0.000,0.000,0.000
7/11/2010,0.374,0.084,242.110,1.600,0.000,0.000,0.000
18/7/2007,0.276,0.178,234.280,1.400,0.000,0.000,0.000
11/12/2008,0.220,0.056,245.160,1.000,0.000,0.000,0.000
8/5/2008,2.314,0.288,242.940,9.600,0.000,0.000,19.000
7/8/2010,0.308,0.210,240.670,1.600,0.000,2.000,0.000
12/11/2009,1.710,0.154,240.090,7.000,0.000,0.000,19.000
30/4/2009,3.618,0.086,238.690,15.000,0.000,0.000,18.000
15/7/2010,0.586,0.392,241.800,2.800,0.000,1.000,1.000
27/2/2009,0.238,0.048,240.550,1.000,0.000,0.000,0.000
29/8/2007,0.114,0.000,242.140,0.400,0.000,0.000,0.000
1/11/2007,0.202,0.000,239.300,0.800,0.000,0.000,0.000
1/12/2007,1.630,0.070,239.030,6.800,0.000,0.000,18.000
24/3/2008,1.586,0.162,243.400,6.400,0.000,0.000,18.000
19/1/2009,1.802,0.064,241.600,7.400,0.000,0.000,18.000
8/7/2009,1.322,0.082,239.730,5.400,0.000,0.000,18.000
7/3/2008,1.384,0.088,239.720,5.800,0.000,0.000,17.000
18/10/2007,0.244,0.000,242.680,1.000,0.000,0.000,0.000
13/11/2008,0.368,0.086,243.020,1.600,0.000,0.000,0.000
24/7/2008,0.266,0.000,240.520,1.000,0.000,0.000,0.000
11/7/2007,0.312,0.238,241.080,1.600,0.000,2.000,0.000
30/10/2009,1.404,0.082,242.240,5.800,0.000,0.000,19.000
8/12/2008,1.402,0.000,244.520,5.600,0.000,0.000,19.000
8/11/2009,0.290,0.000,246.880,1.400,0.000,0.000,1.000
23/1/2009,1.366,0.074,241.590,5.600,0.000,0.000,18.000
21/6/2008,1.298,0.104,239.610,5.400,0.000,0.000,18.000
15/4/2008,0.282,0.000,242.030,1.200,0.000,0.000,1.000
10/12/2007,0.216,0.000,243.830,0.800,0.000,0.000,0.000
4/1/2009,0.402,0.000,249.630,1.600,0.000,0.000,0.000
13/1/2007,2.720,0.000,239.430,11.800,0.000,0.000,17.000
29/4/2008,0.352,0.106,242.740,1.400,0.000,1.000,1.000
10/10/2007,0.214,0.000,238.260,1.000,0.000,0.000,0.000
17/9/2010,1.638,0.056,241.040,6.800,0.000,0.000,18.000
31/7/2010,0.256,0.116,239.950,1.200,0.000,0.000,1.000
4/3/2010,0.380,0.134,242.030,1.600,0.000,0.000,0.000
10/9/2008,0.150,0.000,239.350,0.600,0.000,0.000,0.000
19/6/2007,0.490,0.094,240.170,2.000,0.000,0.000,0.000
14/2/2009,2.578,0.000,239.100,10.800,0.000,2.000,18.000
13/5/2010,0.258,0.000,243.260,1.000,0.000,0.000,1.000
16/4/2007,1.966,0.088,237.180,8.400,0.000,0.000,18.000
21/10/2007,0.650,0.278,241.460,3.000,0.000,0.000,0.000
28/12/2008,0.688,0.000,248.870,2.600,2.000,0.000,0.000
12/11/2007,0.664,0.074,234.280,2.800,0.000,0.000,0.000
2/5/2007,0.416,0.088,239.070,2.000,0.000,0.000,0.000
12/7/2008,0.928,0.240,240.730,4.000,0.000,4.000,1.000
15/1/2010,1.338,0.000,242.630,5.400,0.000,0.000,19.000
5/7/2008,0.326,0.242,240.960,1.600,0.000,2.000,1.000
17/4/2009,0.622,0.000,243.130,2.600,0.000,0.000,1.000
21/1/2007,1.518,0.282,238.390,6.400,0.000,1.000,17.000
24/11/2007,1.476,0.176,238.140,6.200,0.000,0.000,17.000
6/5/2009,0.390,0.130,243.430,1.600,0.000,0.000,1.000
7/5/2009,0.250,0.000,241.130,1.000,0.000,0.000,0.000
19/2/2010,2.044,0.124,240.000,8.400,0.000,0.000,19.000
24/3/2010,0.418,0.208,243.660,2.000,0.000,0.000,0.000
1/4/2008,3.934,0.356,238.640,16.400,0.000,38.000,18.000
30/8/2008,0.248,0.250,239.190,1.400,0.000,0.000,0.000
26/12/2008,0.214,0.000,246.390,0.800,0.000,0.000,0.000
6/12/2008,3.224,0.222,237.380,13.800,1.000,19.000,18.000
6/9/2008,1.300,0.086,239.920,5.400,0.000,0.000,18.000
21/3/2008,0.222,0.000,246.980,0.800,0.000,0.000,0.000
26/10/2009,1.302,0.000,239.440,5.400,0.000,0.000,19.000
20/5/2007,0.290,0.052,235.460,1.200,0.000,0.000,0.000
17/6/2007,1.108,0.106,240.760,4.600,0.000,2.000,0.000
12/12/2008,1.400,0.070,243.480,5.600,0.000,0.000,18.000
25/11/2008,1.268,0.074,242.130,5.200,0.000,0.000,0.000
12/8/2009,0.394,0.384,242.380,2.200,0.000,1.000,1.000
14/9/2010,1.902,0.096,241.700,7.800,0.000,0.000,19.000
28/2/2008,0.214,0.000,241.500,0.800,0.000,0.000,0.000
6/5/2009,3.098,0.234,237.620,13.200,0.000,22.000,1.000
27/7/2007,0.114,0.000,237.160,0.600,0.000,0.000,0.000
30/1/2007,0.236,0.000,241.340,1.000,0.000,0.000,0.000
18/3/2010,1.830,0.206,240.890,7.600,0.000,0.000,19.000
8/7/2009,1.416,0.124,244.360,5.800,0.000,1.000,19.000
11/5/2010,0.498,0.156,243.450,2.000,0.000,0.000,0.000
9/6/2010,2.732,0.100,241.900,11.200,38.000,0.000,0.000
3/7/2009,1.224,0.000,243.030,5.000,0.000,0.000,18.000
9/11/2009,0.252,0.000,244.750,1.000,0.000,0.000,0.000
11/6/2007,0.192,0.070,240.420,0.800,0.000,0.000,0.000
21/12/2009,1.334,0.000,247.630,5.400,0.000,0.000,0.000
28/6/2010,0.234,0.092,240.870,1.000,0.000,0.000,1.000
19/3/2009,0.958,0.000,237.110,4.000,0.000,0.000,0.000
17/5/2010,0.684,0.098,241.760,2.800,0.000,0.000,1.000
27/8/2007,0.316,0.220,241.230,1.600,0.000,1.000,0.000
25/4/2010,0.410,0.210,241.180,2.000,0.000,2.000,0.000
17/5/2009,1.612,0.058,240.860,6.600,0.000,0.000,18.000
19/11/2010,0.226,0.056,244.660,1.000,0.000,0.000,0.000
20/7/2008,0.814,0.082,241.110,3.400,0.000,0.000,1.000
26/3/2010,0.312,0.116,245.400,1.200,0.000,1.000,0.000
4/1/2010,0.380,0.114,249.410,1.600,0.000,0.000,0.000
9/5/2010,1.676,0.280,240.400,7.000,0.000,1.000,19.000
10/9/2009,0.136,0.000,241.160,0.600,0.000,0.000,0.000
20/1/2009,0.400,0.192,246.290,1.800,0.000,0.000,0.000
28/10/2009,0.318,0.112,242.340,1.400,0.000,0.000,0.000
2/7/2010,0.896,0.000,239.030,3.800,0.000,0.000,1.000
19/7/2009,1.994,0.164,241.600,8.200,0.000,0.000,0.000
27/12/2008,2.286,0.078,246.420,9.200,0.000,0.000,0.000
7/10/2007,0.344,0.000,240.320,1.400,0.000,0.000,0.000
3/12/2009,0.302,0.000,244.260,1.200,0.000,0.000,1.000
22/9/2008,0.728,0.000,244.650,3.000,0.000,0.000,1.000
31/5/2009,1.668,0.086,238.590,7.000,1.000,0.000,0.000
18/10/2007,0.328,0.088,242.170,1.400,0.000,0.000,0.000
7/6/2007,1.482,0.506,231.780,7.600,0.000,1.000,0.000
28/4/2010,1.328,0.050,242.670,5.400,0.000,0.000,18.000
13/8/2008,0.256,0.274,241.320,1.400,0.000,1.000,1.000
15/7/2009,0.286,0.206,243.150,1.400,0.000,1.000,0.000
5/12/2008,0.302,0.052,246.210,1.400,0.000,0.000,0.000
30/6/2008,0.304,0.234,240.710,1.600,0.000,0.000,1.000
5/11/2010,0.286,0.000,249.260,1.200,0.000,0.000,0.000
5/2/2009,0.236,0.000,248.300,1.000,0.000,0.000,0.000
2/9/2008,1.632,0.058,238.070,6.800,1.000,0.000,1.000
29/7/2010,1.218,0.000,239.730,5.000,0.000,0.000,18.000
5/2/2010,0.280,0.050,245.000,1.400,0.000,0.000,0.000
20/4/2008,0.366,0.066,237.010,1.600,0.000,1.000,0.000
6/7/2008,0.298,0.000,240.130,1.400,0.000,0.000,1.000
6/10/2007,3.038,0.450,236.480,13.000,0.000,0.000,17.000
13/9/2007,0.216,0.102,239.630,1.000,0.000,0.000,0.000
17/1/2007,1.622,0.000,241.020,6.600,0.000,1.000,18.000
8/7/2009,0.912,0.246,242.410,3.800,0.000,0.000,12.000
8/5/2009,1.434,0.000,239.600,6.000,0.000,1.000,19.000
24/2/2007,1.956,0.000,240.080,8.000,0.000,0.000,18.000
5/2/2008,1.380,0.000,244.510,5.600,0.000,0.000,18.000
5/9/2010,1.652,0.266,240.050,7.000,0.000,1.000,19.000
15/4/2009,1.160,0.444,239.730,5.200,0.000,2.000,11.000
8/6/2009,2.024,0.156,235.500,8.600,0.000,0.000,28.000
3/8/2007,0.210,0.092,236.660,1.000,0.000,0.000,0.000
24/3/2008,1.772,0.166,237.840,7.400,0.000,0.000,0.000
30/1/2007,0.244,0.000,242.710,1.000,0.000,0.000,0.000
7/4/2009,0.902,0.390,241.790,4.000,0.000,0.000,0.000
21/1/2010,4.552,0.136,237.240,19.200,38.000,0.000,18.000
30/11/2009,1.420,0.000,246.910,5.600,0.000,0.000,19.000
19/1/2007,0.214,0.000,239.120,1.000,0.000,0.000,0.000
16/4/2007,0.202,0.114,242.210,1.000,0.000,0.000,0.000
24/11/2007,1.516,0.154,241.340,6.200,1.000,0.000,18.000
12/7/2010,0.272,0.108,240.120,1.200,0.000,0.000,0.000
21/5/2008,0.256,0.134,241.690,1.200,0.000,0.000,1.000
29/6/2008,0.252,0.130,240.960,1.200,0.000,2.000,1.000
4/9/2008,0.324,0.206,240.330,1.600,0.000,0.000,1.000
13/10/2007,6.888,0.136,231.110,30.200,0.000,34.000,16.000
12/1/2009,1.486,0.180,247.060,6.000,0.000,2.000,19.000
21/10/2008,0.452,0.102,241.630,2.000,0.000,0.000,1.000
17/12/2007,1.258,0.046,238.970,5.200,0.000,0.000,17.000
30/6/2009,0.474,0.344,242.140,2.400,0.000,2.000,0.000
18/12/2006,4.816,0.104,240.360,20.000,0.000,0.000,0.000
5/7/2009,0.288,0.138,243.110,1.400,0.000,0.000,1.000
15/11/2009,1.382,0.056,242.000,5.600,0.000,0.000,19.000
4/11/2008,3.908,0.000,237.950,16.400,0.000,23.000,18.000
9/9/2008,0.248,0.106,238.940,1.000,0.000,0.000,0.000
11/3/2009,3.476,0.220,243.600,14.800,0.000,25.000,18.000
10/12/2008,0.880,0.000,242.940,3.600,0.000,0.000,0.000
12/9/2010,1.110,0.086,243.070,4.600,0.000,0.000,1.000
11/2/2010,0.326,0.068,245.040,1.400,0.000,0.000,1.000
13/5/2010,0.478,0.256,247.130,2.200,0.000,0.000,1.000
28/9/2009,1.190,0.262,242.630,5.000,0.000,0.000,11.000
7/1/2007,0.252,0.062,246.180,1.200,0.000,0.000,0.000
2/9/2008,0.254,0.116,240.190,1.400,0.000,0.000,1.000
26/1/2008,0.334,0.000,244.120,1.600,0.000,0.000,0.000
3/12/2008,1.524,0.000,242.190,6.200,0.000,0.000,18.000
5/6/2008,1.182,0.000,232.380,5.000,0.000,0.000,17.000
31/10/2010,0.338,0.100,244.000,1.400,0.000,0.000,1.000
8/7/2009,1.340,0.106,241.660,5.400,0.000,2.000,19.000
9/7/2007,0.332,0.000,242.640,1.400,0.000,0.000,0.000
11/8/2009,0.940,0.306,241.620,4.000,0.000,0.000,12.000
29/6/2009,0.290,0.094,240.890,1.200,0.000,0.000,1.000
7/6/2010,0.244,0.072,242.340,1.000,0.000,0.000,1.000
14/7/2009,0.132,0.000,243.820,0.600,0.000,0.000,0.000
25/12/2009,0.406,0.208,243.030,1.800,0.000,1.000,1.000
7/4/2009,0.280,0.000,240.000,1.200,0.000,0.000,0.000
23/1/2010,0.810,0.164,241.630,3.400,0.000,0.000,1.000
20/9/2008,1.682,0.000,236.460,7.000,0.000,0.000,17.000
22/2/2010,0.252,0.048,242.130,1.000,0.000,0.000,1.000
13/7/2010,1.610,0.210,241.120,6.600,2.000,0.000,19.000
8/10/2008,1.320,0.000,240.530,5.400,0.000,0.000,19.000
18/8/2009,0.250,0.110,242.140,1.000,0.000,1.000,1.000
14/1/2007,3.222,0.286,241.560,14.000,1.000,23.000,18.000
4/11/2007,0.266,0.066,240.610,1.000,0.000,0.000,0.000
12/8/2008,0.154,0.118,237.970,0.800,0.000,0.000,1.000
31/1/2009,2.334,0.000,244.950,9.400,0.000,0.000,19.000
10/11/2009,1.260,0.118,240.590,5.200,0.000,0.000,1.000
14/11/2008,1.384,0.000,238.990,5.800,0.000,0.000,17.000
10/11/2010,1.500,0.104,242.030,6.200,0.000,0.000,18.000
3/9/2009,0.254,0.000,241.730,1.200,0.000,0.000,1.000
26/12/2009,1.494,0.090,248.140,6.000,0.000,2.000,19.000
30/4/2007,0.236,0.080,234.720,1.000,0.000,0.000,0.000
19/9/2007,0.282,0.210,241.350,1.400,0.000,0.000,0.000
4/3/2007,0.324,0.124,242.720,1.400,0.000,0.000,0.000
18/7/2010,0.156,0.000,241.400,0.600,0.000,0.000,1.000
1/6/2007,0.298,0.070,234.770,1.200,0.000,0.000,0.000
12/8/2008,0.238,0.244,240.780,1.400,0.000,1.000,1.000
24/9/2007,0.248,0.176,236.400,1.200,0.000,1.000,0.000
26/7/2010,0.236,0.082,240.840,1.000,0.000,0.000,0.000
28/9/2007,0.278,0.078,241.170,1.200,0.000,2.000,0.000
4/5/2009,2.928,0.056,240.400,12.200,1.000,0.000,19.000
31/1/2007,3.280,0.260,240.830,13.800,0.000,28.000,18.000
4/8/2010,0.256,0.124,242.350,1.200,0.000,0.000,1.000
25/9/2008,0.222,0.092,242.550,1.000,0.000,0.000,1.000
12/5/2009,0.320,0.000,241.220,1.400,0.000,0.000,0.000
23/6/2010,0.258,0.122,241.500,1.200,0.000,0.000,1.000
25/1/2010,3.776,0.496,241.130,15.800,1.000,0.000,24.000
17/8/2009,0.150,0.000,243.750,0.600,0.000,0.000,1.000
22/4/2008,0.250,0.000,239.920,1.000,0.000,0.000,1.000
1/8/2010,0.154,0.000,239.920,0.600,0.000,0.000,0.000
1/8/2008,0.292,0.212,238.990,1.400,0.000,0.000,1.000
16/7/2007,1.228,0.090,231.360,5.200,0.000,0.000,16.000
24/1/2007,2.442,0.126,241.090,10.000,0.000,0.000,0.000
31/1/2010,0.312,0.052,245.950,1.400,0.000,0.000,1.000
4/8/2008,1.106,0.160,238.050,4.600,0.000,0.000,1.000
24/11/2007,1.462,0.210,239.900,6.000,0.000,1.000,18.000
2/6/2008,0.732,0.312,235.330,3.400,0.000,1.000,1.000
8/4/2009,0.422,0.126,243.400,1.800,0.000,0.000,1.000
31/1/2009,0.226,0.052,245.990,1.000,0.000,0.000,0.000
1/12/2007,1.432,0.096,244.590,5.800,0.000,0.000,18.000
26/10/2007,0.550,0.102,243.830,2.600,0.000,0.000,0.000
9/7/2009,0.948,0.232,240.900,4.000,0.000,0.000,12.000
29/4/2009,1.608,0.222,242.070,6.600,1.000,0.000,19.000
14/9/2008,2.422,0.238,239.320,10.600,4.000,0.000,18.000
23/11/2007,2.554,0.000,235.140,10.800,0.000,0.000,0.000
25/3/2008,1.042,0.356,238.850,4.600,0.000,1.000,0.000
12/8/2010,1.232,0.000,241.480,5.000,0.000,0.000,18.000
10/6/2007,2.010,0.100,240.270,8.400,0.000,0.000,18.000
15/4/2010,1.802,0.202,240.150,7.400,0.000,2.000,18.000
19/11/2008,2.768,0.074,239.040,11.800,0.000,0.000,18.000
19/1/2009,0.252,0.000,244.730,1.000,0.000,1.000,0.000
31/3/2009,0.290,0.000,244.280,1.200,0.000,0.000,0.000
31/10/2008,1.662,0.060,243.990,6.800,0.000,1.000,19.000
18/9/2010,1.472,0.046,242.770,6.000,0.000,1.000,18.000
17/5/2010,1.866,0.294,238.220,7.800,0.000,1.000,18.000
5/11/2009,1.280,0.000,240.180,5.200,0.000,0.000,18.000
4/1/2007,2.320,0.000,241.570,9.600,0.000,0.000,0.000
29/10/2010,0.264,0.000,248.150,1.000,0.000,0.000,1.000
1/11/2010,1.312,0.082,248.960,5.200,0.000,1.000,1.000
25/7/2010,0.518,0.056,243.800,2.000,0.000,0.000,1.000
22/9/2010,1.286,0.058,238.690,5.400,1.000,0.000,18.000
18/7/2008,0.352,0.212,238.800,1.600,0.000,0.000,1.000
31/3/2008,1.384,0.092,239.830,5.800,0.000,0.000,18.000
8/2/2007,0.336,0.112,245.100,1.400,0.000,0.000,0.000
20/7/2007,0.460,0.320,235.530,2.400,0.000,2.000,0.000
5/11/2009,0.360,0.104,241.820,1.600,0.000,0.000,1.000
28/2/2008,0.332,0.118,243.600,1.400,0.000,0.000,0.000
11/3/2010,0.382,0.124,244.960,1.600,0.000,0.000,1.000
25/2/2007,0.216,0.000,240.480,0.800,0.000,0.000,0.000
7/7/2009,0.278,0.176,242.590,1.400,1.000,0.000,0.000
5/4/2007,0.306,0.110,245.250,1.400,0.000,0.000,0.000
28/8/2007,0.206,0.132,239.660,1.000,0.000,0.000,0.000
16/11/2009,2.060,0.060,237.240,8.600,1.000,0.000,18.000
17/9/2009,0.688,0.130,238.340,3.200,0.000,0.000,2.000
9/4/2009,1.600,0.142,240.400,6.600,0.000,2.000,18.000
20/11/2007,0.326,0.102,243.540,1.400,0.000,0.000,0.000
4/10/2010,2.442,0.196,239.990,10.200,0.000,2.000,18.000
8/3/2007,0.428,0.208,238.390,2.000,0.000,1.000,0.000
17/3/2008,0.400,0.206,245.070,1.800,0.000,0.000,0.000
19/4/2009,0.416,0.228,242.370,1.800,0.000,1.000,1.000
6/11/2010,1.996,0.340,234.780,8.600,0.000,1.000,17.000
30/6/2008,0.314,0.250,240.130,1.600,0.000,1.000,0.000
9/11/2009,1.500,0.250,243.280,6.200,0.000,1.000,18.000
3/5/2009,0.246,0.000,242.590,1.000,0.000,0.000,1.000
18/10/2008,0.246,0.000,241.410,1.000,0.000,0.000,1.000
18/11/2009,0.498,0.336,243.930,2.400,0.000,1.000,0.000
22/1/2007,0.324,0.136,244.430,1.400,0.000,0.000,0.000
13/1/2007,0.392,0.280,244.890,2.000,0.000,0.000,0.000
2/9/2010,0.284,0.102,241.480,1.200,0.000,0.000,0.000
11/9/2008,0.398,0.000,237.100,2.000,0.000,0.000,1.000
15/9/2008,1.392,0.000,238.220,5.800,0.000,0.000,18.000
22/2/2009,0.308,0.060,242.720,1.200,0.000,0.000,0.000
5/10/2007,0.292,0.064,241.020,1.200,0.000,2.000,0.000
30/5/2009,0.672,0.074,243.470,2.800,0.000,0.000,0.000
27/11/2009,0.290,0.074,243.420,1.200,0.000,0.000,0.000
26/4/2010,0.256,0.000,242.250,1.000,0.000,0.000,0.000
12/7/2009,0.238,0.136,243.300,1.000,0.000,0.000,1.000
15/6/2008,1.330,0.110,240.550,5.400,0.000,2.000,18.000
27/3/2008,0.216,0.000,241.480,0.800,0.000,0.000,0.000
19/6/2008,0.334,0.106,239.550,1.400,0.000,1.000,0.000
27/3/2007,0.224,0.000,242.170,1.000,0.000,0.000,0.000
18/3/2008,1.376,0.074,237.010,5.800,0.000,1.000,17.000
27/9/2007,0.226,0.000,240.920,1.000,0.000,0.000,0.000
2/6/2009,0.290,0.120,243.980,1.400,0.000,2.000,1.000
27/4/2009,4.012,0.214,236.720,17.000,37.000,1.000,17.000
27/11/2007,0.224,0.000,243.580,1.000,0.000,0.000,0.000
31/5/2010,0.224,0.050,241.820,1.000,0.000,0.000,1.000
31/8/2010,1.330,0.058,240.110,5.400,0.000,0.000,19.000
11/7/2007,0.120,0.000,242.820,0.600,0.000,0.000,0.000
15/9/2008,0.430,0.062,242.920,2.000,0.000,0.000,0.000
9/11/2009,1.412,0.116,244.300,5.800,0.000,0.000,19.000
5/5/2009,1.782,0.100,240.400,7.400,0.000,1.000,19.000
26/10/2008,0.312,0.084,243.070,1.200,0.000,0.000,0.000
30/4/2010,0.868,0.210,242.710,3.600,0.000,1.000,0.000
2/7/2008,0.548,0.280,241.140,2.400,2.000,0.000,0.000
27/3/2008,1.090,0.000,244.260,4.400,0.000,0.000,0.000
11/4/2008,1.520,0.074,242.350,6.200,0.000,0.000,18.000
11/4/2007,0.396,0.232,239.570,1.800,0.000,2.000,0.000
19/2/2008,1.860,0.070,239.850,7.600,1.000,0.000,18.000
14/8/2009,0.426,0.266,241.230,2.000,0.000,2.000,0.000
17/7/2007,0.290,0.214,235.090,1.400,0.000,2.000,0.000
22/4/2007,1.628,0.330,239.900,7.000,0.000,2.000,18.000
7/1/2009,2.398,0.056,242.720,9.800,0.000,2.000,18.000
27/10/2009,1.480,0.108,240.210,6.200,0.000,0.000,20.000
9/5/2007,1.308,0.094,236.210,5.400,0.000,1.000,17.000
21/1/2007,3.728,0.182,232.290,16.000,0.000,18.000,17.000
17/5/2008,1.694,0.458,238.570,7.200,0.000,1.000,18.000
1/3/2008,0.610,0.064,241.260,2.400,0.000,0.000,0.000
14/2/2010,2.430,0.160,237.090,10.200,0.000,0.000,18.000
23/4/2009,1.688,0.122,240.860,7.000,1.000,0.000,1.000
19/12/2006,2.020,0.000,238.450,8.400,0.000,1.000,18.000
6/3/2007,0.398,0.110,241.850,1.800,0.000,1.000,0.000
14/11/2009,0.410,0.188,239.710,1.800,0.000,0.000,1.000
8/1/2007,0.318,0.162,238.810,1.400,0.000,0.000,0.000
19/12/2006,0.322,0.132,243.710,1.400,0.000,0.000,0.000
9/12/2009,0.340,0.142,245.940,1.400,0.000,1.000,1.000
18/6/2009,0.218,0.108,242.950,1.000,0.000,1.000,1.000
21/9/2008,1.030,0.302,240.250,4.600,1.000,0.000,5.000
27/1/2008,1.068,0.064,241.170,4.600,0.000,0.000,0.000
19/2/2008,1.338,0.000,242.480,5.400,0.000,0.000,18.000
8/7/2007,0.234,0.126,244.090,1.000,0.000,0.000,0.000
28/12/2008,1.754,0.098,247.060,7.000,0.000,0.000,0.000
28/10/2009,1.354,0.000,240.330,5.600,0.000,0.000,18.000
14/11/2009,1.850,0.100,240.050,7.600,0.000,0.000,18.000
10/3/2009,1.422,0.100,241.430,5.800,0.000,0.000,18.000
2/1/2007,1.550,0.126,242.420,6.400,0.000,0.000,18.000
20/5/2008,0.744,0.446,243.210,4.600,0.000,0.000,0.000
5/1/2007,0.436,0.298,241.980,2.200,0.000,0.000,0.000
29/9/2008,2.600,0.000,235.530,11.800,0.000,0.000,1.000
29/8/2009,0.144,0.000,241.870,0.600,0.000,0.000,0.000
22/12/2006,0.788,0.058,241.660,3.400,0.000,0.000,0.000
28/5/2010,1.416,0.046,238.300,5.800,0.000,0.000,18.000
6/3/2010,1.422,0.088,243.980,5.800,0.000,0.000,19.000
4/7/2010,1.890,0.234,240.440,7.800,1.000,1.000,19.000
1/2/2009,1.260,0.270,242.770,5.200,0.000,2.000,0.000
13/3/2008,0.296,0.092,242.230,1.200,0.000,1.000,0.000
26/3/2010,1.412,0.112,242.010,5.800,0.000,0.000,18.000
7/10/2009,3.158,0.106,238.900,13.200,0.000,4.000,18.000
7/12/2007,0.274,0.054,243.030,1.200,0.000,0.000,0.000
6/1/2010,1.028,0.426,239.840,4.600,0.000,2.000,0.000
29/7/2008,0.512,0.106,240.770,2.400,0.000,1.000,1.000
8/7/2007,3.454,0.138,235.800,14.600,0.000,35.000,17.000
13/2/2009,3.478,0.000,234.700,14.800,37.000,0.000,17.000
2/11/2010,0.254,0.000,239.220,1.000,0.000,0.000,0.000
18/5/2007,0.316,0.048,235.820,1.400,0.000,0.000,0.000
2/7/2010,1.636,0.220,239.000,6.800,0.000,0.000,13.000
10/9/2008,4.076,0.218,236.360,17.400,0.000,0.000,18.000
27/5/2009,0.378,0.000,231.160,1.600,0.000,0.000,1.000
6/9/2010,2.582,0.186,239.360,11.400,15.000,1.000,18.000
22/10/2009,1.528,0.306,239.390,6.400,0.000,1.000,18.000
22/2/2008,1.526,0.000,241.960,6.200,0.000,0.000,18.000
8/7/2010,0.344,0.218,240.660,1.600,0.000,2.000,1.000
1/12/2007,3.578,0.000,237.260,15.000,38.000,0.000,17.000
14/2/2008,0.384,0.200,241.640,1.800,0.000,0.000,0.000
4/11/2007,0.272,0.000,240.740,1.200,0.000,1.000,0.000
13/6/2007,0.430,0.228,243.560,2.000,0.000,3.000,0.000
25/12/2007,0.356,0.112,247.880,1.400,0.000,2.000,0.000
8/5/2009,1.408,0.048,239.880,5.800,0.000,1.000,18.000
8/10/2009,0.292,0.070,242.060,1.200,0.000,0.000,1.000
